"","Sample","Target","1","2","3","4","5","6"
"1809","S2_62.1","lyta",38.3655739243504,NA,NA,NA,NA,NA
"1810","S2_62.1","piab",45,NA,NA,NA,NA,NA
"1811","S2_62.2","lyta",45,NA,NA,NA,NA,NA
"1812","S2_62.2","piab",45,NA,NA,NA,NA,NA
"1813","S2_62.3","lyta",38.545348428234,NA,NA,NA,NA,NA
"1814","S2_62.3","piab",45,NA,NA,NA,NA,NA
"1815","S2_62.4","lyta",45,NA,NA,NA,NA,NA
"1816","S2_62.4","piab",45,NA,NA,NA,NA,NA
"1817","S2_62.5","lyta",45,NA,NA,NA,NA,NA
"1818","S2_62.5","piab",45,NA,NA,NA,NA,NA
"1819","S2_62.6","piab",45,NA,NA,NA,NA,NA
"1820","S2_63.1","lyta",45,NA,NA,NA,NA,NA
"1821","S2_63.1","piab",45,NA,NA,NA,NA,NA
"1822","S2_63.2","lyta",45,NA,NA,NA,NA,NA
"1823","S2_63.2","piab",45,NA,NA,NA,NA,NA
"1824","S2_63.3","lyta",45,NA,NA,NA,NA,NA
"1825","S2_63.3","piab",45,NA,NA,NA,NA,NA
"1826","S2_63.4","lyta",45,NA,NA,NA,NA,NA
"1827","S2_63.4","piab",45,NA,NA,NA,NA,NA
"1828","S2_63.5","lyta",45,NA,NA,NA,NA,NA
"1829","S2_63.5","piab",45,NA,NA,NA,NA,NA
"1830","S2_63.6","lyta",45,45,NA,NA,NA,NA
"1831","S2_63.6","piab",45,45,45,NA,NA,NA
"1832","S2_64.1","lyta",41.2886300686249,NA,NA,NA,NA,NA
"1833","S2_64.1","piab",45,NA,NA,NA,NA,NA
"1834","S2_64.2","lyta",45,NA,NA,NA,NA,NA
"1835","S2_64.2","piab",45,NA,NA,NA,NA,NA
"1836","S2_64.3","lyta",45,45,NA,NA,NA,NA
"1837","S2_64.3","piab",45,45,45,NA,NA,NA
"1838","S2_64.4","lyta",45,NA,NA,NA,NA,NA
"1839","S2_64.4","piab",45,NA,NA,NA,NA,NA
"1840","S2_64.5","lyta",45,NA,NA,NA,NA,NA
"1841","S2_64.5","piab",45,NA,NA,NA,NA,NA
"1842","S2_64.6","lyta",45,NA,NA,NA,NA,NA
"1843","S2_64.6","piab",45,NA,NA,NA,NA,NA
"1844","S2_65.1","lyta",45,NA,NA,NA,NA,NA
"1845","S2_65.1","piab",45,NA,NA,NA,NA,NA
"1846","S2_65.2","lyta",45,NA,NA,NA,NA,NA
"1847","S2_65.2","piab",45,NA,NA,NA,NA,NA
"1848","S2_65.3","lyta",45,NA,NA,NA,NA,NA
"1849","S2_65.3","piab",45,NA,NA,NA,NA,NA
"1850","S2_65.4","lyta",45,NA,NA,NA,NA,NA
"1851","S2_65.4","piab",45,NA,NA,NA,NA,NA
"1852","S2_65.5","lyta",45,NA,NA,NA,NA,NA
"1853","S2_65.5","piab",45,NA,NA,NA,NA,NA
"1854","S2_65.6","lyta",45,NA,NA,NA,NA,NA
"1855","S2_65.6","piab",45,NA,NA,NA,NA,NA
"1856","S2_66.1","lyta",39.4509033277165,NA,NA,NA,NA,NA
"1857","S2_66.1","piab",45,NA,NA,NA,NA,NA
"1858","S2_66.2","lyta",45,NA,NA,NA,NA,NA
"1859","S2_66.2","piab",45,NA,NA,NA,NA,NA
"1860","S2_66.3","lyta",40.279680213588,NA,NA,NA,NA,NA
"1861","S2_66.3","piab",45,NA,NA,NA,NA,NA
"1862","S2_66.4","lyta",45,NA,NA,NA,NA,NA
"1863","S2_66.4","piab",45,NA,NA,NA,NA,NA
"1864","S2_66.5","lyta",45,NA,NA,NA,NA,NA
"1865","S2_66.5","piab",45,NA,NA,NA,NA,NA
"1866","S2_66.6","lyta",45,NA,NA,NA,NA,NA
"1867","S2_66.6","piab",45,NA,NA,NA,NA,NA
"1868","S2_67.1","lyta",25.3608658861121,NA,NA,NA,NA,NA
"1869","S2_67.1","piab",45,NA,NA,NA,NA,NA
"1870","S2_67.2","lyta",25.3865758518126,NA,NA,NA,NA,NA
"1871","S2_67.2","piab",45,NA,NA,NA,NA,NA
"1872","S2_67.3","lyta",24.2505390323507,NA,NA,NA,NA,NA
"1873","S2_67.3","piab",45,NA,NA,NA,NA,NA
"1874","S2_67.4","lyta",25.0233665938329,NA,NA,NA,NA,NA
"1875","S2_67.4","piab",45,NA,NA,NA,NA,NA
"1876","S2_67.5","lyta",25.0942072626971,NA,NA,NA,NA,NA
"1877","S2_67.5","piab",45,NA,NA,NA,NA,NA
"1878","S2_67.6","lyta",29.3098521605277,NA,NA,NA,NA,NA
"1879","S2_67.6","piab",45,NA,NA,NA,NA,NA
"1880","S2_68.1","lyta",25.523300044994,NA,NA,NA,NA,NA
"1881","S2_68.1","piab",45,NA,NA,NA,NA,NA
"1882","S2_68.2","lyta",24.1671925366222,NA,NA,NA,NA,NA
"1883","S2_68.2","piab",45,NA,NA,NA,NA,NA
"1884","S2_68.3","lyta",24.0610215534519,NA,NA,NA,NA,NA
"1885","S2_68.3","piab",45,NA,NA,NA,NA,NA
"1886","S2_68.4","lyta",26.0578064965318,NA,NA,NA,NA,NA
"1887","S2_68.4","piab",45,NA,NA,NA,NA,NA
"1888","S2_68.5","lyta",26.2053918604059,NA,NA,NA,NA,NA
"1889","S2_68.5","piab",45,NA,NA,NA,NA,NA
"1890","S2_68.6","lyta",25.5480143554324,NA,NA,NA,NA,NA
"1891","S2_68.6","piab",45,NA,NA,NA,NA,NA
"1892","S2_69.1","lyta",45,NA,NA,NA,NA,NA
"1893","S2_69.1","piab",45,NA,NA,NA,NA,NA
"1894","S2_69.2","lyta",45,NA,NA,NA,NA,NA
"1895","S2_69.2","piab",45,NA,NA,NA,NA,NA
"1896","S2_69.3","lyta",45,44.5251801038028,NA,NA,NA,NA
"1897","S2_69.3","piab",45,45,NA,NA,NA,NA
"1898","S2_69.4","lyta",45,NA,NA,NA,NA,NA
"1899","S2_69.4","piab",45,NA,NA,NA,NA,NA
"1900","S2_69.5","lyta",45,NA,NA,NA,NA,NA
"1901","S2_69.5","piab",45,NA,NA,NA,NA,NA
"1902","S2_69.6","lyta",45,NA,NA,NA,NA,NA
"1903","S2_69.6","piab",45,NA,NA,NA,NA,NA
"1904","S2_7.1","lyta",39.2025276348166,NA,NA,NA,NA,NA
"1905","S2_7.1","piab",45,NA,NA,NA,NA,NA
"1906","S2_7.2","lyta",45,NA,NA,NA,NA,NA
"1907","S2_7.2","piab",45,NA,NA,NA,NA,NA
"1908","S2_7.3","lyta",45,NA,NA,NA,NA,NA
"1909","S2_7.3","piab",45,NA,NA,NA,NA,NA
"1910","S2_7.4","lyta",45,NA,NA,NA,NA,NA
"1911","S2_7.4","piab",45,NA,NA,NA,NA,NA
"1912","S2_7.5","lyta",45,NA,NA,NA,NA,NA
"1913","S2_7.5","piab",45,NA,NA,NA,NA,NA
"1914","S2_7.6","lyta",45,NA,NA,NA,NA,NA
"1915","S2_7.6","piab",45,NA,NA,NA,NA,NA
"1916","S2_70.1","lyta",45,NA,NA,NA,NA,NA
"1917","S2_70.1","piab",45,NA,NA,NA,NA,NA
"1918","S2_70.2","lyta",45,NA,NA,NA,NA,NA
"1919","S2_70.2","piab",45,NA,NA,NA,NA,NA
"1920","S2_70.3","lyta",45,45,22.2205447609611,NA,NA,NA
"1921","S2_70.3","piab",45,45,23.0896129326503,NA,NA,NA
"1922","S2_70.4","lyta",45,NA,NA,NA,NA,NA
"1923","S2_70.4","piab",45,NA,NA,NA,NA,NA
"1924","S2_70.5","lyta",45,NA,NA,NA,NA,NA
"1925","S2_70.5","piab",45,NA,NA,NA,NA,NA
"1926","S2_70.6","lyta",45,NA,NA,NA,NA,NA
"1927","S2_70.6","piab",45,NA,NA,NA,NA,NA
"1928","S2_71.1","lyta",45,NA,NA,NA,NA,NA
"1929","S2_71.1","piab",45,NA,NA,NA,NA,NA
"1930","S2_71.2","lyta",45,NA,NA,NA,NA,NA
"1931","S2_71.2","piab",45,NA,NA,NA,NA,NA
"1932","S2_71.3","lyta",45,NA,NA,NA,NA,NA
"1933","S2_71.3","piab",45,NA,NA,NA,NA,NA
"1934","S2_71.4","lyta",45,NA,NA,NA,NA,NA
"1935","S2_71.4","piab",45,NA,NA,NA,NA,NA
"1936","S2_71.5","lyta",45,NA,NA,NA,NA,NA
"1937","S2_71.5","piab",45,NA,NA,NA,NA,NA
"1938","S2_71.6","lyta",45,NA,NA,NA,NA,NA
"1939","S2_71.6","piab",45,NA,NA,NA,NA,NA
"1940","S2_72.1","lyta",45,NA,NA,NA,NA,NA
"1941","S2_72.1","piab",45,NA,NA,NA,NA,NA
"1942","S2_72.2","lyta",45,NA,NA,NA,NA,NA
"1943","S2_72.2","piab",45,NA,NA,NA,NA,NA
"1944","S2_72.3","lyta",31.4665977870605,NA,NA,NA,NA,NA
"1945","S2_72.3","piab",45,NA,NA,NA,NA,NA
"1946","S2_72.4","lyta",45,NA,NA,NA,NA,NA
"1947","S2_72.4","piab",45,NA,NA,NA,NA,NA
"1948","S2_72.5","lyta",45,NA,NA,NA,NA,NA
"1949","S2_72.5","piab",45,NA,NA,NA,NA,NA
"1950","S2_72.6","lyta",45,NA,NA,NA,NA,NA
"1951","S2_72.6","piab",45,NA,NA,NA,NA,NA
"1952","S2_73.1","lyta",26.8948598734217,NA,NA,NA,NA,NA
"1953","S2_73.1","piab",45,NA,NA,NA,NA,NA
"1954","S2_73.2","lyta",22.0683817489393,NA,NA,NA,NA,NA
"1955","S2_73.2","piab",45,NA,NA,NA,NA,NA
"1956","S2_73.3","lyta",24.9234541843786,NA,NA,NA,NA,NA
"1957","S2_73.3","piab",45,NA,NA,NA,NA,NA
"1958","S2_73.4","lyta",25.8755919697103,NA,NA,NA,NA,NA
"1959","S2_73.4","piab",45,NA,NA,NA,NA,NA
"1960","S2_73.5","lyta",24.8565632594772,NA,NA,NA,NA,NA
"1961","S2_73.5","piab",45,NA,NA,NA,NA,NA
"1962","S2_73.6","lyta",29.1838380643387,NA,NA,NA,NA,NA
"1963","S2_73.6","piab",45,NA,NA,NA,NA,NA
"1964","S2_74.1","lyta",45,NA,NA,NA,NA,NA
"1965","S2_74.1","piab",45,NA,NA,NA,NA,NA
"1966","S2_74.2","lyta",45,NA,NA,NA,NA,NA
"1967","S2_74.2","piab",45,NA,NA,NA,NA,NA
"1968","S2_74.3","lyta",39.767883748449,NA,NA,NA,NA,NA
"1969","S2_74.3","piab",45,NA,NA,NA,NA,NA
"1970","S2_74.4","lyta",45,NA,NA,NA,NA,NA
"1971","S2_74.4","piab",45,NA,NA,NA,NA,NA
"1972","S2_74.5","lyta",39.6586501409218,NA,NA,NA,NA,NA
"1973","S2_74.5","piab",45,NA,NA,NA,NA,NA
"1974","S2_74.6","lyta",45,NA,NA,NA,NA,NA
"1975","S2_74.6","piab",45,NA,NA,NA,NA,NA
"1976","S2_75.1","lyta",45,NA,NA,NA,NA,NA
"1977","S2_75.1","piab",45,NA,NA,NA,NA,NA
"1978","S2_75.2","lyta",45,NA,NA,NA,NA,NA
"1979","S2_75.2","piab",45,NA,NA,NA,NA,NA
"1980","S2_75.3","lyta",45,NA,NA,NA,NA,NA
"1981","S2_75.3","piab",45,NA,NA,NA,NA,NA
"1982","S2_75.4","lyta",45,NA,NA,NA,NA,NA
"1983","S2_75.4","piab",45,NA,NA,NA,NA,NA
"1984","S2_75.5","lyta",45,NA,NA,NA,NA,NA
"1985","S2_75.5","piab",45,NA,NA,NA,NA,NA
"1986","S2_75.6","lyta",45,NA,NA,NA,NA,NA
"1987","S2_75.6","piab",45,NA,NA,NA,NA,NA
"1988","S2_76.1","lyta",45,NA,NA,NA,NA,NA
"1989","S2_76.1","piab",45,NA,NA,NA,NA,NA
"1990","S2_76.2","lyta",45,NA,NA,NA,NA,NA
"1991","S2_76.2","piab",45,NA,NA,NA,NA,NA
"1992","S2_76.3","lyta",45,NA,NA,NA,NA,NA
"1993","S2_76.3","piab",45,NA,NA,NA,NA,NA
"1994","S2_76.4","lyta",45,NA,NA,NA,NA,NA
"1995","S2_76.4","piab",45,NA,NA,NA,NA,NA
"1996","S2_76.5","lyta",45,NA,NA,NA,NA,NA
"1997","S2_76.5","piab",45,NA,NA,NA,NA,NA
"1998","S2_76.6","lyta",45,NA,NA,NA,NA,NA
"1999","S2_76.6","piab",45,NA,NA,NA,NA,NA
"2000","S2_77.1","lyta",28.6244313228764,NA,NA,NA,NA,NA
"2001","S2_77.1","piab",45,NA,NA,NA,NA,NA
"2002","S2_77.2","lyta",30.255824927258,NA,NA,NA,NA,NA
"2003","S2_77.2","piab",45,NA,NA,NA,NA,NA
"2004","S2_77.3","lyta",30.0664389661504,NA,NA,NA,NA,NA
"2005","S2_77.3","piab",45,NA,NA,NA,NA,NA
"2006","S2_77.4","lyta",27.6180464488215,NA,NA,NA,NA,NA
"2007","S2_77.4","piab",45,NA,NA,NA,NA,NA
"2008","S2_77.5","lyta",30.1593999417054,NA,NA,NA,NA,NA
"2009","S2_77.5","piab",45,NA,NA,NA,NA,NA
"2010","S2_77.6","lyta",29.12958268,NA,NA,NA,NA,NA
"2011","S2_77.6","piab",45,NA,NA,NA,NA,NA
"2012","S2_78.1","lyta",30.9973445525934,NA,NA,NA,NA,NA
"2013","S2_78.1","piab",45,NA,NA,NA,NA,NA
"2014","S2_78.2","lyta",34.275819472629,NA,NA,NA,NA,NA
"2015","S2_78.2","piab",45,NA,NA,NA,NA,NA
"2016","S2_78.3","lyta",30.2856366308754,NA,NA,NA,NA,NA
"2017","S2_78.3","piab",45,NA,NA,NA,NA,NA
"2018","S2_78.4","lyta",31.3146758747669,NA,NA,NA,NA,NA
"2019","S2_78.4","piab",45,NA,NA,NA,NA,NA
"2020","S2_78.5","lyta",28.2435549768401,NA,NA,NA,NA,NA
"2021","S2_78.5","piab",45,NA,NA,NA,NA,NA
"2022","S2_78.6","lyta",28.40909911,NA,NA,NA,NA,NA
"2023","S2_78.6","piab",45,NA,NA,NA,NA,NA
"2024","S2_79.1","lyta",45,NA,NA,NA,NA,NA
"2025","S2_79.1","piab",45,NA,NA,NA,NA,NA
"2026","S2_79.2","lyta",45,NA,NA,NA,NA,NA
"2027","S2_79.2","piab",45,NA,NA,NA,NA,NA
"2028","S2_79.3","lyta",39.04128577263,NA,NA,NA,NA,NA
"2029","S2_79.3","piab",45,NA,NA,NA,NA,NA
"2030","S2_79.4","lyta",45,NA,NA,NA,NA,NA
"2031","S2_79.4","piab",45,NA,NA,NA,NA,NA
"2032","S2_79.5","lyta",45,NA,NA,NA,NA,NA
"2033","S2_79.5","piab",45,NA,NA,NA,NA,NA
"2034","S2_79.6","lyta",45,NA,NA,NA,NA,NA
"2035","S2_79.6","piab",45,NA,NA,NA,NA,NA
"2036","S2_8.1","lyta",45,NA,NA,NA,NA,NA
"2037","S2_8.1","piab",45,NA,NA,NA,NA,NA
"2038","S2_8.2","lyta",45,NA,NA,NA,NA,NA
"2039","S2_8.2","piab",45,NA,NA,NA,NA,NA
"2040","S2_8.3","lyta",45,NA,NA,NA,NA,NA
"2041","S2_8.3","piab",45,NA,NA,NA,NA,NA
"2042","S2_8.4","lyta",45,NA,NA,NA,NA,NA
"2043","S2_8.4","piab",45,NA,NA,NA,NA,NA
"2044","S2_8.5","lyta",45,NA,NA,NA,NA,NA
"2045","S2_8.5","piab",45,NA,NA,NA,NA,NA
"2046","S2_8.6","lyta",45,NA,NA,NA,NA,NA
"2047","S2_8.6","piab",45,NA,NA,NA,NA,NA
"2048","S2_80.1","lyta",45,NA,NA,NA,NA,NA
"2049","S2_80.1","piab",45,NA,NA,NA,NA,NA
"2050","S2_80.2","lyta",45,NA,NA,NA,NA,NA
"2051","S2_80.2","piab",45,NA,NA,NA,NA,NA
"2052","S2_80.3","lyta",45,NA,NA,NA,NA,NA
"2053","S2_80.3","piab",45,NA,NA,NA,NA,NA
"2054","S2_80.4","lyta",45,NA,NA,NA,NA,NA
"2055","S2_80.4","piab",45,NA,NA,NA,NA,NA
"2056","S2_80.5","lyta",45,NA,NA,NA,NA,NA
"2057","S2_80.5","piab",45,NA,NA,NA,NA,NA
"2058","S2_80.6","lyta",45,NA,NA,NA,NA,NA
"2059","S2_80.6","piab",45,NA,NA,NA,NA,NA
"2060","S2_81.1","lyta",45,NA,NA,NA,NA,NA
"2061","S2_81.1","piab",45,NA,NA,NA,NA,NA
"2062","S2_81.2","lyta",45,NA,NA,NA,NA,NA
"2063","S2_81.2","piab",45,NA,NA,NA,NA,NA
"2064","S2_81.3","lyta",45,NA,NA,NA,NA,NA
"2065","S2_81.3","piab",45,NA,NA,NA,NA,NA
"2066","S2_81.4","lyta",34.7181167393609,NA,NA,NA,NA,NA
"2067","S2_81.4","piab",45,NA,NA,NA,NA,NA
"2068","S2_81.5","lyta",45,NA,NA,NA,NA,NA
"2069","S2_81.5","piab",45,NA,NA,NA,NA,NA
"2070","S2_81.6","lyta",39.76696238,NA,NA,NA,NA,NA
"2071","S2_81.6","piab",45,NA,NA,NA,NA,NA
"2072","S2_82.1","lyta",45,NA,NA,NA,NA,NA
"2073","S2_82.1","piab",45,NA,NA,NA,NA,NA
"2074","S2_82.2","lyta",45,NA,NA,NA,NA,NA
"2075","S2_82.2","piab",45,NA,NA,NA,NA,NA
"2076","S2_82.3","lyta",45,NA,NA,NA,NA,NA
"2077","S2_82.3","piab",45,NA,NA,NA,NA,NA
"2078","S2_82.4","lyta",45,NA,NA,NA,NA,NA
"2079","S2_82.4","piab",45,NA,NA,NA,NA,NA
"2080","S2_82.5","lyta",45,NA,NA,NA,NA,NA
"2081","S2_82.5","piab",45,NA,NA,NA,NA,NA
"2082","S2_82.6","lyta",45,NA,NA,NA,NA,NA
"2083","S2_82.6","piab",45,NA,NA,NA,NA,NA
"2084","S2_83.1","lyta",45,NA,NA,NA,NA,NA
"2085","S2_83.1","piab",45,NA,NA,NA,NA,NA
"2086","S2_83.2","lyta",44.277451970332,NA,NA,NA,NA,NA
"2087","S2_83.2","piab",45,NA,NA,NA,NA,NA
"2088","S2_83.3","lyta",45,NA,NA,NA,NA,NA
"2089","S2_83.3","piab",45,NA,NA,NA,NA,NA
"2090","S2_83.4","lyta",45,NA,NA,NA,NA,NA
"2091","S2_83.4","piab",45,NA,NA,NA,NA,NA
"2092","S2_83.5","lyta",45,NA,NA,NA,NA,NA
"2093","S2_83.5","piab",45,NA,NA,NA,NA,NA
"2094","S2_83.6","lyta",45,NA,NA,NA,NA,NA
"2095","S2_83.6","piab",45,NA,NA,NA,NA,NA
"2096","S2_84.1","lyta",45,NA,NA,NA,NA,NA
"2097","S2_84.1","piab",45,NA,NA,NA,NA,NA
"2098","S2_84.2","lyta",45,NA,NA,NA,NA,NA
"2099","S2_84.2","piab",45,NA,NA,NA,NA,NA
"2100","S2_85.1","lyta",45,NA,NA,NA,NA,NA
"2101","S2_85.1","piab",45,NA,NA,NA,NA,NA
"2102","S2_85.2","lyta",45,NA,NA,NA,NA,NA
"2103","S2_85.2","piab",45,NA,NA,NA,NA,NA
"2104","S2_85.3","lyta",45,NA,NA,NA,NA,NA
"2105","S2_85.3","piab",45,NA,NA,NA,NA,NA
"2106","S2_85.4","lyta",45,NA,NA,NA,NA,NA
"2107","S2_85.4","piab",45,NA,NA,NA,NA,NA
"2108","S2_85.5","lyta",45,NA,NA,NA,NA,NA
"2109","S2_85.5","piab",45,NA,NA,NA,NA,NA
"2110","S2_85.6","lyta",38.75542471,NA,NA,NA,NA,NA
"2111","S2_85.6","piab",45,NA,NA,NA,NA,NA
"2112","S2_86.1","lyta",45,NA,NA,NA,NA,NA
"2113","S2_86.1","piab",45,NA,NA,NA,NA,NA
"2114","S2_86.2","lyta",45,NA,NA,NA,NA,NA
"2115","S2_86.2","piab",45,NA,NA,NA,NA,NA
"2116","S2_86.3","lyta",45,NA,NA,NA,NA,NA
"2117","S2_86.3","piab",45,NA,NA,NA,NA,NA
"2118","S2_86.4","lyta",45,NA,NA,NA,NA,NA
"2119","S2_86.4","piab",45,NA,NA,NA,NA,NA
"2120","S2_86.5","lyta",45,NA,NA,NA,NA,NA
"2121","S2_86.5","piab",45,NA,NA,NA,NA,NA
"2122","S2_86.6","lyta",37.84617736,NA,NA,NA,NA,NA
"2123","S2_86.6","piab",45,NA,NA,NA,NA,NA
"2124","S2_87.1","lyta",45,NA,NA,NA,NA,NA
"2125","S2_87.1","piab",45,NA,NA,NA,NA,NA
"2126","S2_87.3","lyta",45,NA,NA,NA,NA,NA
"2127","S2_87.3","piab",45,NA,NA,NA,NA,NA
"2128","S2_87.4","lyta",45,NA,NA,NA,NA,NA
"2129","S2_87.4","piab",45,NA,NA,NA,NA,NA
"2130","S2_87.5","lyta",45,NA,NA,NA,NA,NA
"2131","S2_87.5","piab",45,NA,NA,NA,NA,NA
"2132","S2_87.6","lyta",45,NA,NA,NA,NA,NA
"2133","S2_87.6","piab",45,45,NA,NA,NA,NA
"2134","S2_87.7","lyta",45,NA,NA,NA,NA,NA
"2135","S2_88.1","lyta",45,NA,NA,NA,NA,NA
"2136","S2_88.1","piab",45,NA,NA,NA,NA,NA
"2137","S2_88.2","lyta",29.21042368,NA,NA,NA,NA,NA
"2138","S2_88.2","piab",45,NA,NA,NA,NA,NA
"2139","S2_88.3","lyta",45,NA,NA,NA,NA,NA
"2140","S2_88.3","piab",45,NA,NA,NA,NA,NA
"2141","S2_88.4","lyta",45,NA,NA,NA,NA,NA
"2142","S2_88.4","piab",45,NA,NA,NA,NA,NA
"2143","S2_88.5","lyta",45,NA,NA,NA,NA,NA
"2144","S2_88.5","piab",45,NA,NA,NA,NA,NA
"2145","S2_88.6","lyta",45,NA,NA,NA,NA,NA
"2146","S2_88.6","piab",45,NA,NA,NA,NA,NA
"2147","S2_89.1","lyta",26.364606928821,NA,NA,NA,NA,NA
"2148","S2_89.1","piab",45,NA,NA,NA,NA,NA
"2149","S2_89.2","lyta",45,NA,NA,NA,NA,NA
"2150","S2_89.2","piab",35.61335421,NA,NA,NA,NA,NA
"2151","S2_89.3","lyta",28.9752043409673,NA,NA,NA,NA,NA
"2152","S2_89.3","piab",45,NA,NA,NA,NA,NA
"2153","S2_89.4","lyta",29.3410371214455,NA,NA,NA,NA,NA
"2154","S2_89.4","piab",45,NA,NA,NA,NA,NA
"2155","S2_89.5","lyta",30.4539142248943,NA,NA,NA,NA,NA
"2156","S2_89.5","piab",45,NA,NA,NA,NA,NA
"2157","S2_89.6","lyta",29.0304350316135,NA,NA,NA,NA,NA
"2158","S2_89.6","piab",45,NA,NA,NA,NA,NA
"2159","S2_9.1","lyta",45,NA,NA,NA,NA,NA
"2160","S2_9.1","piab",45,NA,NA,NA,NA,NA
"2161","S2_9.2","lyta",45,NA,NA,NA,NA,NA
"2162","S2_9.2","piab",45,NA,NA,NA,NA,NA
"2163","S2_9.3","lyta",45,NA,NA,NA,NA,NA
"2164","S2_9.3","piab",45,NA,NA,NA,NA,NA
"2165","S2_9.4","lyta",45,NA,NA,NA,NA,NA
"2166","S2_9.4","piab",45,NA,NA,NA,NA,NA
"2167","S2_9.5","lyta",45,NA,NA,NA,NA,NA
"2168","S2_9.5","piab",45,NA,NA,NA,NA,NA
"2169","S2_9.6","lyta",45,NA,NA,NA,NA,NA
"2170","S2_9.6","piab",45,NA,NA,NA,NA,NA
"2171","S2_90.1","lyta",45,NA,NA,NA,NA,NA
"2172","S2_90.1","piab",45,NA,NA,NA,NA,NA
"2173","S2_90.2","lyta",45,NA,NA,NA,NA,NA
"2174","S2_90.2","piab",45,NA,NA,NA,NA,NA
"2175","S2_90.3","lyta",45,NA,NA,NA,NA,NA
"2176","S2_90.3","piab",45,NA,NA,NA,NA,NA
"2177","S2_90.4","lyta",45,NA,NA,NA,NA,NA
"2178","S2_90.4","piab",45,NA,NA,NA,NA,NA
"2179","S2_90.5","lyta",45,NA,NA,NA,NA,NA
"2180","S2_90.5","piab",45,NA,NA,NA,NA,NA
"2181","S2_90.6","lyta",45,NA,NA,NA,NA,NA
"2182","S2_90.6","piab",45,NA,NA,NA,NA,NA
